name, img, birth, death, length 
Philip Henry Gosse, http://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/PhilipHenryGosse%2C1855.jpg/220px-PhilipHenryGosse%2C1855.jpg, 1810-04-06, 1888-08-24, 30013
Maarten 't Hart, http://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Maarten_t_Hart_01.jpg/250px-Maarten_t_Hart_01.jpg, 1944-11-25, , 3876
David Starr Jordan, http://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Picture_of_Prof._David_Starr_Jordan.png/220px-Picture_of_Prof._David_Starr_Jordan.png, 1851-01-19, 1931-09-19, 20552
Joseph LeConte, http://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Joseph_LeConte_1823-1901.jpg/220px-Joseph_LeConte_1823-1901.jpg, 1823-02-26, 1901-07-06, 11072
Charles Louis Alphonse Laveran, http://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Charles_Laveran_nobel.jpg/220px-Charles_Laveran_nobel.jpg, 1845-06-18, 1922-05-18, 13366
Camillo Golgi, http://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Camillo_Golgi.jpg/220px-Camillo_Golgi.jpg, 1843-07-07, 1926-01-21, 14588
David H. Hubel, http://upload.wikimedia.org/wikipedia/en/thumb/b/b0/David_H._Hubel.jpg/280px-David_H._Hubel.jpg, 1926-02-27, 2013-09-22, 15270
William King Gregory, http://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/WilliamKingGregory.jpg/160px-WilliamKingGregory.jpg, 1876-05-19, 1970-12-29, 5206
David Lack, http://upload.wikimedia.org/wikipedia/en/thumb/e/e0/David_Lack.png/220px-David_Lack.png, 1910-07-16, 1973-03-12, 14067
Jack Horner (paleontologist), http://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/2015JackHorner.jpg/250px-2015JackHorner.jpg, 1946-06-15, , 12548
Bernard de Jussieu, http://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Bernard_de_Jussieu.jpg/150px-Bernard_de_Jussieu.jpg, 1699-08-17, 1777-11-06, 2875
William Jackson Hooker, http://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/William_Jackson_Hooker%2C_1851.jpg/220px-William_Jackson_Hooker%2C_1851.jpg, , 1865-08-13, 8835
Stuart Kauffman, http://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Stuart_Kauffman.jpg/220px-Stuart_Kauffman.jpg, 1939-09-28, , 23606
Wilhelm Johannsen, http://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Wilhelm_Johannsen_1857-1927.jpg/220px-Wilhelm_Johannsen_1857-1927.jpg, 1857-02-03, 1927-11-11, 5173
John Gould, http://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/John_Gould.jpg/220px-John_Gould.jpg, 1804-09-14, 1881-02-03, 19829
André Michel Lwoff, http://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Andr%C3%A9_Lwoff_nobel.jpg/220px-Andr%C3%A9_Lwoff_nobel.jpg, 1902-05-08, 1994-09-30, 7560
Augustus Addison Gould, http://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Gould_Augustus_Addison_1805-1886.png/220px-Gould_Augustus_Addison_1805-1886.png, 1805-04-23, 1866-09-15, 3683
John Edward Gray, http://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/John-Edward-Gray-1851.jpg/220px-John-Edward-Gray-1851.jpg, , 1875-03-07, 10526
Ernest Everett Just, http://upload.wikimedia.org/wikipedia/commons/0/0e/Ernest_Everett_Just.jpg, 1883-08-14, 1941-10-27, 22167
Antoine de Jussieu, http://upload.wikimedia.org/wikipedia/en/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png, , 1758-04-22, 1881
Antoine Laurent de Jussieu, http://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Jussieu_Antoine-Laurent_de_1748-1836.jpg/220px-Jussieu_Antoine-Laurent_de_1748-1836.jpg, 1748-04-12, 1836-09-17, 5099
