name, img, birth, death, length 
Henry Petty-Fitzmaurice, 3rd Marquess of Lansdowne, http://upload.wikimedia.org/wikipedia/en/thumb/4/4a/Lord_Henry_Petty.jpg/220px-Lord_Henry_Petty.jpg, 1780-07-02, 1863-01-31, 15754
Frank Wilcoxon, http://upload.wikimedia.org/wikipedia/en/thumb/9/9a/FrankWilcoxon.png/175px-FrankWilcoxon.png, 1892-09-02, 1965-11-18, 2552
Allyn Abbott Young, http://upload.wikimedia.org/wikipedia/commons/thumb/b/be/Allyn.jpg/220px-Allyn.jpg, , 1929-03-08, 9500
Udny Yule, http://upload.wikimedia.org/wikipedia/en/thumb/4/4a/George_Udny_Yule.jpg/220px-George_Udny_Yule.jpg, 1871-02-18, , 14954
Elizur Wright, http://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/1883_ElizurWright.png/220px-1883_ElizurWright.png, , , 10615
C.-F. Jeff Wu, http://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/C.F._Jeff_Wu_at_Chinese_Academy_of_Sciences_2011.JPG/220px-C.F._Jeff_Wu_at_Chinese_Academy_of_Sciences_2011.JPG, , , 6758
Dudley Ryder, 2nd Earl of Harrowby, http://upload.wikimedia.org/wikipedia/commons/thumb/0/07/Dudley_Ryder%2C_2nd_Earl_of_Harrowby.jpg/200px-Dudley_Ryder%2C_2nd_Earl_of_Harrowby.jpg, 1798-05-19, 1882-11-20, 7516
Walter A. Shewhart, http://upload.wikimedia.org/wikipedia/en/9/96/WalterShewhart.gif, 1891-03-18, 1967-03-11, 10671
Henry Scheffé, http://upload.wikimedia.org/wikipedia/commons/c/ca/Henry_Scheffe.jpeg, 1907-04-11, 1977-06-05, 2910
Lloyd Shapley, http://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Shapley%2C_Lloyd_%281980%29.jpg/220px-Shapley%2C_Lloyd_%281980%29.jpg, 1923-06-02, 2016-03-12, 12722
Rattan Chand, http://upload.wikimedia.org/wikipedia/commons/thumb/1/10/Dr._rattan_chand_B%26W.jpg/220px-Dr._rattan_chand_B%26W.jpg, 1955-05-10, , 8837
Adolphe Quetelet, http://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Adolphe_Qu%C3%A9telet_by_Joseph-Arnold_Demannez.jpg/220px-Adolphe_Qu%C3%A9telet_by_Joseph-Arnold_Demannez.jpg, 1796-02-22, 1874-02-17, 12295
Leonard Courtney, 1st Baron Courtney of Penwith, http://upload.wikimedia.org/wikipedia/commons/thumb/4/41/Portrait_of_Leonard_Courtney_of_Penwith.jpg/220px-Portrait_of_Leonard_Courtney_of_Penwith.jpg, , 1918-05-12, 12614
Charles Spearman, http://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Exposition_universelle_de_1900_-_portraits_des_commissaires_g%C3%A9n%C3%A9raux-Charles_Spearman.jpg/220px-Exposition_universelle_de_1900_-_portraits_des_commissaires_g%C3%A9n%C3%A9raux-Charles_Spearman.jpg, 1863-09-10, 1945-09-17, 14452
Giovanni Villani, http://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Giovanni_villani_1.JPG/220px-Giovanni_villani_1.JPG, , , 39792
Raphael Weldon, http://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Weldon_Walter_F_R.jpg/220px-Weldon_Walter_F_R.jpg, 1860-03-15, 1906-04-13, 7712
W. Allen Wallis, http://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/WAllenWallis1970.jpg/220px-WAllenWallis1970.jpg, 1912-11-05, 1998-10-12, 7160
Charles Sanders Peirce, http://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Charles_Sanders_Peirce.jpg/220px-Charles_Sanders_Peirce.jpg, , , 118688
Milton Friedman, http://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Portrait_of_Milton_Friedman.jpg/220px-Portrait_of_Milton_Friedman.jpg, 1912-07-31, 2006-11-16, 96727
Sewall Wright, http://upload.wikimedia.org/wikipedia/en/thumb/8/81/Sewall_Wright.jpg/150px-Sewall_Wright.jpg, 1889-12-21, 1988-03-03, 24121
Harold Hotelling, http://upload.wikimedia.org/wikipedia/en/thumb/4/49/Harold_Hotelling.jpg/220px-Harold_Hotelling.jpg, 1895-09-29, 1973-12-26, 34509
Joseph M. Juran, http://upload.wikimedia.org/wikipedia/en/thumb/8/8f/Joseph_Moses_Juran.jpg/220px-Joseph_Moses_Juran.jpg, 1904-12-24, 2008-02-28, 15378
Bill James, http://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Bill_James_2010.jpg/220px-Bill_James_2010.jpg, 1949-10-05, , 28134
John F. MacGregor, http://upload.wikimedia.org/wikipedia/commons/thumb/d/de/John_F._MacGregor_statistician.jpg/180px-John_F._MacGregor_statistician.jpg, , , 3706
Michel Loève, http://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Michel_Lo%C3%A8ve.jpg/220px-Michel_Lo%C3%A8ve.jpg, 1907-01-22, 1979-02-17, 2787
Richard Monckton Milnes, 1st Baron Houghton, http://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Milnes.jpg/200px-Milnes.jpg, , 1885-08-12, 11438
Wesley Clair Mitchell, http://upload.wikimedia.org/wikipedia/commons/c/c1/Wesley_Clair_Mitchell.jpg, 1874-08-05, 1948-10-29, 16163
Claus Moser, Baron Moser, http://upload.wikimedia.org/wikipedia/en/thumb/2/2d/Sir_Claus_Moser_in_1980.jpg/220px-Sir_Claus_Moser_in_1980.jpg, 1922-11-24, 2015-09-04, 9231
P. A. P. Moran, http://upload.wikimedia.org/wikipedia/en/thumb/1/1a/PaddyMoran2.jpg/225px-PaddyMoran2.jpg, 1917-07-14, 1988-09-19, 7005
John Tukey, http://upload.wikimedia.org/wikipedia/en/thumb/e/e9/John_Tukey.jpg/220px-John_Tukey.jpg, 1915-06-16, 2000-07-26, 24024
Thomas Robert Malthus, http://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Thomas_Robert_Malthus_Wellcome_L0069037_-crop.jpg/220px-Thomas_Robert_Malthus_Wellcome_L0069037_-crop.jpg, , 1834-12-29, 39049
Herbert Samuel, 1st Viscount Samuel, http://upload.wikimedia.org/wikipedia/en/thumb/8/8d/Herbert_Samuel.jpg/220px-Herbert_Samuel.jpg, 1870-11-06, 1963-02-05, 27934
Nate Silver, http://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Nate_Silver_2009.png/220px-Nate_Silver_2009.png, 1978-01-13, , 72893
Thomas Spring Rice, 1st Baron Monteagle of Brandon, http://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/1stBaronMonteagle.jpg/200px-1stBaronMonteagle.jpg, 2017-03-07UTC13:55:26, 1866-02-17, 19677
Ronald Fisher, http://upload.wikimedia.org/wikipedia/commons/thumb/3/37/Biologist_and_statistician_Ronald_Fisher.jpg/220px-Biologist_and_statistician_Ronald_Fisher.jpg, 1890-02-17, 1962-07-29, 46817
Richard Price, http://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Dr_Richard_Price%2C_DD%2C_FRS_-_Benjamin_West_contrasted.jpg/220px-Dr_Richard_Price%2C_DD%2C_FRS_-_Benjamin_West_contrasted.jpg, , 1791-04-19, 33375
C. R. Rao, http://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Calyampudi_Radhakrishna_Rao_at_ISI_Chennai.JPG/220px-Calyampudi_Radhakrishna_Rao_at_ISI_Chennai.JPG, 1920-09-10, , 43051
George Dantzig, http://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/George_B._Dantzig_at_National_Medal_of_Science_Awards_Ceremony%2C_1976.jpg/280px-George_B._Dantzig_at_National_Medal_of_Science_Awards_Ceremony%2C_1976.jpg, 1914-11-08, 2005-05-13, 28036
Harold Wilson, http://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Harold_Wilson_Number_10_official.jpg/220px-Harold_Wilson_Number_10_official.jpg, 1916-03-11, 1995-05-24, 123627
Florence Nightingale, http://upload.wikimedia.org/wikipedia/commons/thumb/1/13/Florence_Nightingale_three_quarter_length.jpg/220px-Florence_Nightingale_three_quarter_length.jpg, 1820-05-12, 1910-08-13, 68732
John Russell, 1st Earl Russell, http://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Lord_John_Russell.jpg/245px-Lord_John_Russell.jpg, 1792-08-18, 1878-05-28, 53174
Elżbieta Pleszczyńska, http://upload.wikimedia.org/wikipedia/commons/c/cb/El%C5%BCbieta_Pleszczy%C5%84ska.jpg, 1933-03-20, , 7113
Paul Halmos, http://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Paul_Halmos.jpeg/225px-Paul_Halmos.jpeg, 1916-03-03, 2006-10-02, 11577
David Hand (statistician), http://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Brainwash_Festival_2015_-_David_Hand_%281%29.jpg/220px-Brainwash_Festival_2015_-_David_Hand_%281%29.jpg, 1950-06-30, , 6070
Peter Gavin Hall, http://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Peter_Gavin_Hall_13_March_2007.JPG/220px-Peter_Gavin_Hall_13_March_2007.JPG, 1951-11-20, 2016-01-09, 7191
I. M. Rubinow, http://upload.wikimedia.org/wikipedia/en/thumb/1/14/Rubinow.gif/200px-Rubinow.gif, , , 4454
Lord George Hamilton, http://upload.wikimedia.org/wikipedia/commons/1/14/Lord_George_Hamilton.JPG, 1845-12-17, 1927-09-23, 13545
Samarendra Nath Roy, http://upload.wikimedia.org/wikipedia/en/thumb/5/59/SamarendraNathRoy.jpg/225px-SamarendraNathRoy.jpg, 1906-12-11, 1964-07-23, 10931
Shlomo Sawilowsky, http://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Sawilowsky1991.jpg/220px-Sawilowsky1991.jpg, , , 17456
