name, img, birth, death, length 
Serge Abiteboul, http://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Serge_Abiteboul_-_mai_2016.jpg/220px-Serge_Abiteboul_-_mai_2016.jpg, 1953-08-25, , 4202
Alfred Aho, http://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/AlfredAhoPortrait.jpg/185px-AlfredAhoPortrait.jpg, 1941-08-09, , 8758
Scott Aaronson, http://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Scott_Aaronson_retouched.jpg/275px-Scott_Aaronson_retouched.jpg, 1981-05-21, , 8544
Jeffrey Vitter, http://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Jeffrey_S._Vitter_%28cropped%29.jpg/220px-Jeffrey_S._Vitter_%28cropped%29.jpg, 2016-01-012010-07-01, , 9953
Niklaus Wirth, http://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Niklaus_Wirth%2C_UrGU.jpg/200px-Niklaus_Wirth%2C_UrGU.jpg, 1934-02-15, , 10004
Leonard Adleman, http://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Len-mankin-pic.jpg/220px-Len-mankin-pic.jpg, 1945-12-31, , 6676
Susan Dumais, http://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Susan_Dumais.jpg/200px-Susan_Dumais.jpg, , , 3884
Joseph Weizenbaum, http://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Joseph_Weizenbaum.jpg/220px-Joseph_Weizenbaum.jpg, 1923-01-08, 2008-03-05, 8867
Luca Cardelli, http://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Luca_Cardelli.jpg/220px-Luca_Cardelli.jpg, , , 4780
Sanjeev Arora, http://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Sanjeev_Arora.jpg/220px-Sanjeev_Arora.jpg, 1968-01, , 4004
Luis von Ahn, http://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Wikimania_2015_-_Day_2_%2818%29.jpg/220px-Wikimania_2015_-_Day_2_%2818%29.jpg, 1978-08-19, , 9509
Per Brinch Hansen, http://upload.wikimedia.org/wikipedia/commons/8/83/Per_Brinch_Hansen_-_1999.jpg, 1938-11-13, 2007-07-31, 31039
Hal Abelson, http://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/HalAbelsonJI1.jpg/200px-HalAbelsonJI1.jpg, 1947-04-26, , 12114
Anthony James Barr, http://upload.wikimedia.org/wikipedia/commons/thumb/2/21/TonyBarr.jpg/220px-TonyBarr.jpg, 1940-09-24, , 12053
Andrew Barto, http://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/23px-Flag_of_the_United_States.svg.png, , , 1391
Manuel Blum, http://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Blum_manuel_lenore_avrim.jpg/220px-Blum_manuel_lenore_avrim.jpg, 1938-04-26, , 5808
Konrad Zuse, http://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Konrad_Zuse_%281992%29.jpg/220px-Konrad_Zuse_%281992%29.jpg, 1910-06-22, 1995-12-18, 26217
Norbert Wiener, http://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Norbert_wiener.jpg/220px-Norbert_wiener.jpg, 1894-11-26, 1964-03-18, 38774
Stephen Wolfram, http://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Stephen_Wolfram_PR.jpg/200px-Stephen_Wolfram_PR.jpg, 1959-08-29, , 22049
George Boole, http://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/George_Boole_color.jpg/220px-George_Boole_color.jpg, 1815-11-02, 1864-12-08, 37149
Sue Black (computer scientist), http://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Dr_Sue_Black_visiting_Brazil.jpg/220px-Dr_Sue_Black_visiting_Brazil.jpg, , , 9833
Bert Bos, http://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Bert_Bos_1.jpg/220px-Bert_Bos_1.jpg, 1963-11-10, , 1658
Jonathan Bowen, http://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Jonathan_Bowen_photograph.jpg/120px-Jonathan_Bowen_photograph.jpg, , , 7338
