name, img, birth, death, length 
Susan Lindquist, http://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Professor_Susan_Lindquist_ForMemRS.jpg/220px-Professor_Susan_Lindquist_ForMemRS.jpg, 1949-06-05, 2016-10-27, 17941
Edwin G. Krebs, http://upload.wikimedia.org/wikipedia/en/9/9e/Edwin_G._Krebs.jpg, 1918-06-06, 2009-12-21, 12487
Hans Kornberg, http://upload.wikimedia.org/wikipedia/commons/1/1f/Sir_Hans_Kornberg.jpg, 1928-01-14, , 5655
John Kendrew, http://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/John_Kendrew_Nobel.jpg/200px-John_Kendrew_Nobel.jpg, 1917-03-24, 1997-08-23, 12758
Jérôme Lejeune, http://upload.wikimedia.org/wikipedia/commons/thumb/9/99/J%C3%A9r%C3%B4me_Lejeune.TIF/lossy-page1-220px-J%C3%A9r%C3%B4me_Lejeune.TIF.jpg, 1926-06-13, 1994-04-03, 12883
Karl Landsteiner, http://upload.wikimedia.org/wikipedia/en/thumb/e/e0/Karl_Landsteiner_nobel.jpg/220px-Karl_Landsteiner_nobel.jpg, 1868-06-14, 1943-06-26, 13498
Alfred G. Knudson, http://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Nci-vol-8196-300_alfred_knudson.jpg/220px-Nci-vol-8196-300_alfred_knudson.jpg, 1922-08-09, 2016-07-10, 5743
Mary-Claire King, http://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Mary-claire_king.jpg/200px-Mary-claire_king.jpg, 1946-02-27, , 15707
Niels Kaj Jerne, http://upload.wikimedia.org/wikipedia/en/3/39/Niels_Kaj_Jerne.gif, , 1994-10-07, 12038
Axel Kahn, http://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Axel_Kahn_par_Claude_Truong-Ngoc_octobre_2015.jpg/220px-Axel_Kahn_par_Claude_Truong-Ngoc_octobre_2015.jpg, 1944-09-05, , 6717
Richard Lenski, http://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Richard_Lenski_with_Long-Term_Flasks_and_Incubator_on_May_26%2C_2016.jpg/220px-Richard_Lenski_with_Long-Term_Flasks_and_Incubator_on_May_26%2C_2016.jpg, 1956-08-13, , 9510
Roger D. Kornberg, http://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Roger_Kornberg_%28Nobel_Medicine_or_Physiology_2006%29_in_Stockholm%2C_June_2016.jpg/220px-Roger_Kornberg_%28Nobel_Medicine_or_Physiology_2006%29_in_Stockholm%2C_June_2016.jpg, 1947-04-24, , 17123
Eric Lander, http://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Dr_Eric_Lander%2C_Director_of_the_Broad_Institute_of_MIT_and_Harvard.jpg/220px-Dr_Eric_Lander%2C_Director_of_the_Broad_Institute_of_MIT_and_Harvard.jpg, 1957-02-03, , 16195
Maurice Wilkins, http://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Maurice_H_F_Wilkins.jpg/220px-Maurice_H_F_Wilkins.jpg, 1916-12-15, 2004-10-05, 31676
Allan Wilson, http://upload.wikimedia.org/wikipedia/en/5/5c/Allan_C_Wilson.png, 1934-10-18, 1991-07-21, 16500
Moira MacTaggert, http://upload.wikimedia.org/wikipedia/en/5/54/Mactaggert_1.jpg, , , 25129
Rolf M. Zinkernagel, http://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Rolf_Zinkernagel_Erudite_Conclave_medical_college_trivandrum.jpg/220px-Rolf_Zinkernagel_Erudite_Conclave_medical_college_trivandrum.jpg, 1944-01-06, , 8970
David Sloan Wilson, http://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/David-sloan-wilson-leaning.png/200px-David-sloan-wilson-leaning.png, , , 8033
Andrew Wells, http://upload.wikimedia.org/wikipedia/en/thumb/8/82/Btvs-andrew.jpg/220px-Btvs-andrew.jpg, , , 16859
Seymour Benzer, http://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Seymour_Benzer.gif/220px-Seymour_Benzer.gif, 1921-10-15, 2007-11-30, 28729
Glucose-6-phosphate dehydrogenase, http://upload.wikimedia.org/wikipedia/commons/thumb/5/50/G6PD_sites_labeled.png/220px-G6PD_sites_labeled.png, , , 19017
David T. Lykken, http://upload.wikimedia.org/wikipedia/commons/8/8f/20lykken.jpg, 1928-06-18, 2006-09-15, 5309
Felix Mitelman, http://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Felix_Mitelman.JPG/220px-Felix_Mitelman.JPG, 1940-08-26, , 3653
Trofim Lysenko, http://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Trofim_Lysenko_portrait.jpg/220px-Trofim_Lysenko_portrait.jpg, 1898-09-29, 1976-11-20, 22841
Irwin Rose, http://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Nobel2004chemistrylaurets-Rose.jpg/220px-Nobel2004chemistrylaurets-Rose.jpg, 1926-07-16, 2015-06-02, 9814
Fritz Albert Lipmann, http://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Portrait_of_Fritz_Albert_Lipmann_%281899-1986%29%2C_Biochemist_%282551001689%29.jpg/180px-Portrait_of_Fritz_Albert_Lipmann_%281899-1986%29%2C_Biochemist_%282551001689%29.jpg, 1899-06-12, 1986-07-24, 18140
Friedrich Miescher, http://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Friedrich_Miescher.jpg/250px-Friedrich_Miescher.jpg, 1844-08-13, 1895-08-26, 8462
Colin Munro MacLeod, http://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/ColinMacCleod.jpg/220px-ColinMacCleod.jpg, 1909-01-28, 1972-02-11, 6931
Mary F. Lyon, http://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Mary_Frances_Lyon.png/220px-Mary_Frances_Lyon.png, 1925-05-15, 2014-12-25, 10504
C. C. Little, http://upload.wikimedia.org/wikipedia/en/thumb/8/84/Clarence_Cook_Little.jpg/165px-Clarence_Cook_Little.jpg, , 1971-12-22, 5914
Ernst Rüdin, http://upload.wikimedia.org/wikipedia/en/thumb/2/2f/Ernst_Rudin_Wearing_Swastika.jpg/220px-Ernst_Rudin_Wearing_Swastika.jpg, 1874-04-19, 1952-10-22, 18337
Ruth Sager, http://upload.wikimedia.org/wikipedia/en/thumb/c/cf/Ruth_Sager.jpg/220px-Ruth_Sager.jpg, , 1997-03-29, 4372
Janet Rowley, http://upload.wikimedia.org/wikipedia/commons/a/a4/Janet_Rowley_2009.jpg, 1925-04-05, 2013-12-17, 18677
Francis Collins, http://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Francis_Collins_official_portrait.jpg/220px-Francis_Collins_official_portrait.jpg, 1950-04-14, , 43928
Alfred Russel Wallace, http://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Alfred-Russel-Wallace-c1895.jpg/220px-Alfred-Russel-Wallace-c1895.jpg, 1823-01-08, 1913-11-07, 98215
James Watson, http://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/James_D_Watson.jpg/220px-James_D_Watson.jpg, 1928-04-06, , 85966
Joshua Lederberg, http://upload.wikimedia.org/wikipedia/en/thumb/e/e4/Joshua_Lederberg-nih.jpg/220px-Joshua_Lederberg-nih.jpg, 1925-05-23, 2008-02-02, 25765
Jean-Baptiste Lamarck, http://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Jean-baptiste_lamarck2.jpg/220px-Jean-baptiste_lamarck2.jpg, 1744-08-01, 1829-12-18, 39228
Har Gobind Khorana, http://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Har_Gobind_Khorana.jpg/220px-Har_Gobind_Khorana.jpg, 1922-01-09, 2011-11-09, 28637
Arthur Kornberg, http://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Arthur_Kornberg.jpg/220px-Arthur_Kornberg.jpg, 1918-03-03, 2007-10-26, 26614
Lizard (comics), http://upload.wikimedia.org/wikipedia/en/1/19/The-Lizard-Comic-Book-Character.jpg, , , 63408
Carl Woese, http://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Carl_Woese.jpg/220px-Carl_Woese.jpg, 1928-07-15, 2012-12-30, 36576
Salvador Luria, http://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Salvador_E._Luria_ca.1969.jpg/220px-Salvador_E._Luria_ca.1969.jpg, , 1991-02-06, 25742
Thomas Hunt Morgan, http://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Thomas_Hunt_Morgan.jpg/220px-Thomas_Hunt_Morgan.jpg, 1866-09-25, 1945-12-04, 34449
Josef Mengele, http://upload.wikimedia.org/wikipedia/en/thumb/f/fc/Josef_Mengele.jpg/160px-Josef_Mengele.jpg, 1911-03-16, 1979-02-07, 46712
Gregor Mendel, http://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Gregor_Mendel_oval.jpg/260px-Gregor_Mendel_oval.jpg, 1822-07-20, 1884-01-06, 31966
Frederick Sanger, http://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Frederick_Sanger2.jpg/220px-Frederick_Sanger2.jpg, 1918-08-13, 2013-11-19, 35314
Phillip Allen Sharp, http://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Phillip_Sharp_HD2007_with_Winthrop_Sears_Medal.jpg/220px-Phillip_Sharp_HD2007_with_Winthrop_Sears_Medal.jpg, 1944-06-06, , 31458
John Maynard Smith, http://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/John_Maynard_Smith.jpg/220px-John_Maynard_Smith.jpg, 1920-01-06, 2004-04-19, 11879
Marco Marra, http://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Marco_Marra_2014.jpg/220px-Marco_Marra_2014.jpg, 1966-06-30, , 2636
César Milstein, http://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Milstein_lnp.jpg/150px-Milstein_lnp.jpg, 1927-10-08, 2002-03-24, 15446
Craig Mello, http://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Craig_Mello_01.JPG/220px-Craig_Mello_01.JPG, 1960-10-18, , 15445
Jacques Monod, http://upload.wikimedia.org/wikipedia/commons/thumb/7/70/Jacques_Monod_nobel.jpg/220px-Jacques_Monod_nobel.jpg, 1910-02-09, 1976-05-31, 16787
Ivan Vladimirovich Michurin, http://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Michurin_Barry_Kent.jpg/250px-Michurin_Barry_Kent.jpg, , 1935-06-08, 6063
Richard J. Roberts, http://upload.wikimedia.org/wikipedia/commons/thumb/1/19/Roberts%2C_Richard_John_%281943%29.jpg/220px-Roberts%2C_Richard_John_%281943%29.jpg, 1943-09-06, , 13788
George R. Price, http://upload.wikimedia.org/wikipedia/en/thumb/2/20/George_Robert_Price.jpg/220px-George_Robert_Price.jpg, , 1975-01-06, 14281
Raymond Pearl, http://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Raymond_Pearl_%28cropped%29.jpg/220px-Raymond_Pearl_%28cropped%29.jpg, 1879-06-03, 1940-11-17, 10815
G. N. Ramachandran, http://upload.wikimedia.org/wikipedia/en/thumb/5/59/G_N_Ramachandran.jpg/220px-G_N_Ramachandran.jpg, 1922-10-08, 2001-04-07, 13246
Theodore Puck, http://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/23px-Flag_of_the_United_States.svg.png, 1916-09-24, 2005-11-06, 3189
Max Perutz, http://upload.wikimedia.org/wikipedia/commons/3/34/Max_Perutz.jpg, , 2002-02-06, 25996
Massimo Pigliucci, http://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Massimo_Pigliucci.jpg/220px-Massimo_Pigliucci.jpg, 1964-01-16, , 12597
Carl Neuberg, http://upload.wikimedia.org/wikipedia/commons/1/11/Carl_Neuberg.jpg, 1877-07-29, 1956-05-30, 8032
William Nyhan, http://upload.wikimedia.org/wikipedia/en/thumb/7/7e/Nyhan.jpg/150px-Nyhan.jpg, 1926-03-13, , 2162
Christiane Nüsslein-Volhard, http://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Christiane_N%C3%BCsslein-Volhard_mg_4406.jpg/250px-Christiane_N%C3%BCsslein-Volhard_mg_4406.jpg, 1942-10-20, , 17526
Hermann Joseph Muller, http://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Hermann_Joseph_Muller.jpg/220px-Hermann_Joseph_Muller.jpg, 1890-12-21, 1967-04-05, 25069
Arthur Mourant, http://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Arthur_Mourant_1954.jpg/220px-Arthur_Mourant_1954.jpg, 1904-04-11, 1994-08-29, 3186
Lois K. Miller, http://upload.wikimedia.org/wikipedia/en/thumb/9/95/Lois_Kathryn_Miller.jpg/220px-Lois_Kathryn_Miller.jpg, 1945-10-08, 1999-11-09, 3271
Maclyn McCarty, http://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Maclyn_McCarty_with_Francis_Crick_and_James_D_Watson_-_10.1371_journal.pbio.0030341.g001-O.jpg/220px-Maclyn_McCarty_with_Francis_Crick_and_James_D_Watson_-_10.1371_journal.pbio.0030341.g001-O.jpg, 1911-06-09, 2005-01-02, 16896
David S Rosenblatt, http://upload.wikimedia.org/wikipedia/commons/3/32/Rosenblattpic2006.jpg, , , 2962
Lilian Vaughan Morgan, http://upload.wikimedia.org/wikipedia/en/7/7f/Lilian_Vaughan_Morgan.jpg, 1870-07-07, 1952-12-06, 9333
Leo Sachs, http://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Leo_Sachs1955.jpg/250px-Leo_Sachs1955.jpg, 1924-10-14, 2013-12-12, 7769
Elizabeth S. Russell, http://upload.wikimedia.org/wikipedia/commons/thumb/3/39/ElizabethShullRussell.jpg/220px-ElizabethShullRussell.jpg, , 2001-05-28, 6481
Ernst Mayr, http://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Ernst_Mayr_PLoS.jpg/220px-Ernst_Mayr_PLoS.jpg, 1904-07-05, 2005-02-03, 40038
Peter Medawar, http://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Peter_Brian_Medawar.jpg/220px-Peter_Brian_Medawar.jpg, 1915-02-28, 1987-10-02, 34967
Karl Pearson, http://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Karl_Pearson%2C_1912.jpg/220px-Karl_Pearson%2C_1912.jpg, 1857-03-27, 1936-04-27, 41253
Marshall Warren Nirenberg, http://upload.wikimedia.org/wikipedia/commons/d/d9/Marshall_Nirenberg_2003.jpg, 1927-04-10, 2010-01-15, 30302
Paul Nurse, http://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Paul_Nurse_portrait.jpg/220px-Paul_Nurse_portrait.jpg, 1949-01-25, , 24506
Kary Mullis, http://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Kary_Mullis.jpg/220px-Kary_Mullis.jpg, 1944-12-28, , 27220
Victor A. McKusick, http://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Victor_McKusick.jpg/220px-Victor_McKusick.jpg, 1921-10-21, 2008-07-22, 26102
Francis Peyton Rous, http://upload.wikimedia.org/wikipedia/en/thumb/7/74/Peyton_Rous_nobel.jpg/200px-Peyton_Rous_nobel.jpg, , 1970-02-16, 20024
Edward B. Lewis, http://upload.wikimedia.org/wikipedia/en/thumb/6/68/EdwardBLewis.jpg/100px-EdwardBLewis.jpg, , , 24583
Lionel Penrose, http://upload.wikimedia.org/wikipedia/en/thumb/f/fb/LionelPenrose.jpg/220px-LionelPenrose.jpg, 1898-06-11, 1972-05-12, 5545
Newton Morton, http://upload.wikimedia.org/wikipedia/commons/0/05/Newton_Morton%2C.jpg, 1929-12-21, , 5497
Mark Ptashne, http://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Nci-vol-8185-300_mark_ptashne.jpg/220px-Nci-vol-8185-300_mark_ptashne.jpg, 1940-06-05, , 4967
Svante Pääbo, http://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Professor_Svante_Paabo_ForMemRS.jpg/220px-Professor_Svante_Paabo_ForMemRS.jpg, 1955-04-20, , 12746
Barbara McClintock, http://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Barbara_McClintock_%281902-1992%29_shown_in_her_laboratory_in_1947.jpg/220px-Barbara_McClintock_%281902-1992%29_shown_in_her_laboratory_in_1947.jpg, 1902-06-16, 1992-09-02, 70536
Severo Ochoa, http://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Severo_Ochoa_1959.jpg/220px-Severo_Ochoa_1959.jpg, 1905-09-24, 1993-11-01, 24081
Linus Pauling, http://upload.wikimedia.org/wikipedia/commons/thumb/5/58/L_Pauling.jpg/220px-L_Pauling.jpg, 1901-02-28, 1994-08-19, 99611
